Protein Expres1 Expres2
B7Z8J4 -0.35920131765305996 -0.8991013174610478
A0A7I2V4Y5 -0.35920131765305996 -0.8991013174610478
O14980 0.3303623643836805 0.0799195391259023
A0A7I2V461 0.3303623643836805 0.0799195391259023
A0A7I2V2Y6 0.3303623643836805 0.0799195391259023
A0A7I2V3W6 0.3303623643836805 0.0799195391259023
A0A7I2V2H0 0.3303623643836805 0.0799195391259023
A0A7I2V2S3 0.3303623643836805 0.0799195391259023
A0A7I2V488 0.3303623643836805 0.0799195391259023
A0A7I2V6B9 0.3303623643836805 0.0799195391259023
A0A7I2YQV4 0.3303623643836805 0.0799195391259023
A0A7I2V3P3 0.3303623643836805 0.0799195391259023
A0A7I2V3N0 0.3303623643836805 0.0799195391259023
A0A7I2V4A3 0.3303623643836805 0.0799195391259023
A0A7I2YQX3 0.3303623643836805 0.0799195391259023
G3XAI2 -0.2190871340488749 0.4236087128520012
A0A7I2V4J9 -0.2190871340488749 0.4236087128520012
P07942 -0.2190871340488749 0.4236087128520012
A0A7I2V5X5 -0.2190871340488749 0.4236087128520012
A0A7I2V3J7 -0.2190871340488749 0.4236087128520012
A0A7I2V3I5 -0.2190871340488749 0.4236087128520012
A0A7I2V682 -0.2190871340488749 0.4236087128520012
A0A7I2V2T9 -0.2190871340488749 0.4236087128520012
A0A7I2V4L6 0.13276916236749717 -0.8872908513460841
O15498 0.13276916236749717 -0.8872908513460841
A0A7I2V3A1 0.13276916236749717 -0.8872908513460841
A0A7I2V3V7 0.13276916236749717 -0.8872908513460841
O15498-2 0.13276916236749717 -0.8872908513460841
A0A7I2V4L7 -0.1940930948725769 -0.993225987468447
Q13310-2 -0.1940930948725769 -0.993225987468447
Q13310-3 -0.1940930948725769 -0.993225987468447
B1ANR0 -0.1940930948725769 -0.993225987468447
Q13310 -0.1940930948725769 -0.993225987468447
A0A7I2V598 -0.1940930948725769 -0.993225987468447
H0Y5F5 -0.1940930948725769 -0.993225987468447
A0A7I2V5W9 -0.1940930948725769 -0.993225987468447
A0A7I2V4X8 -0.3256862822412846 -0.08161760973078867
A0A7I2V596 -0.3256862822412846 -0.08161760973078867
A0A7I2YQG7 -0.3256862822412846 -0.08161760973078867
O75306-2 -0.3256862822412846 -0.08161760973078867
O75306 -0.3256862822412846 -0.08161760973078867
A0A7I2YQD8 -0.3256862822412846 -0.08161760973078867
A0A7I2V4G5 -0.3256862822412846 -0.08161760973078867
A0A7I2V5E2 -0.3256862822412846 -0.08161760973078867
A0A7I2V630 -0.3256862822412846 -0.08161760973078867
A0A7I2V410 -0.3256862822412846 -0.08161760973078867
A0A7I2V4W5 -0.3256862822412846 -0.08161760973078867
A0A7I2V2B9 -0.3256862822412846 -0.08161760973078867
A0A7I2V3J6 -0.3256862822412846 -0.08161760973078867
A0A7I2V599 1.4782216378620692 1.6211941497666496
P10809 1.4782216378620692 1.6211941497666496
A0A7I2V2X6 1.4782216378620692 1.6211941497666496
A0A7I2YQK6 1.4782216378620692 1.6211941497666496
A0A7I2V5M1 1.4782216378620692 1.6211941497666496
Q5JRX3-2 -0.6872337609529495 -0.2543383701039212
Q5JRX3 -0.6872337609529495 -0.2543383701039212
A0A7I2YQT2 -0.6872337609529495 -0.2543383701039212
A0A7I2YQX5 -0.6872337609529495 -0.2543383701039212
A0A7I2V5H2 -0.6872337609529495 -0.2543383701039212
A0A7I2V5C6 -0.6872337609529495 -0.2543383701039212
A0A7I2V397 -0.6872337609529495 -0.2543383701039212
Q5JRX3-3 -0.6872337609529495 -0.2543383701039212
A0A7I2V3B6 -0.6872337609529495 -0.2543383701039212
A0A0A0MRX9 -0.6872337609529495 -0.2543383701039212
A0A7I2V3X0 -0.6872337609529495 -0.2543383701039212
H0Y4F7 -0.6872337609529495 -0.2543383701039212
A0A7I2V5R2 -0.6872337609529495 -0.2543383701039212
Q13283 0.23247406179351465 -0.6765294410288334
A0A7I2V5M7 0.23247406179351465 -0.6765294410288334
A0A7I2YQN9 0.23247406179351465 -0.6765294410288334
A0A7P0P2U7 0.23247406179351465 -0.6765294410288334
A0A7I2YQU8 0.23247406179351465 -0.6765294410288334
A0A7I2V651 0.23247406179351465 -0.6765294410288334
A0A7I2V5R1 -0.5308649465441704 -0.267195923519986
Q8TD19 -0.5308649465441704 -0.267195923519986
G3V5V0 -0.5308649465441704 -0.267195923519986
A0A7I2V454 -0.5308649465441704 -0.267195923519986
Q5JWF2 0.32048681378364563 0.5569599089877946
Q5JWF2-2 0.32048681378364563 0.5569599089877946
Q5JWE9 0.32048681378364563 0.5569599089877946
A0A7I2V5R6 0.32048681378364563 0.5569599089877946
P63092-2 0.32048681378364563 0.5569599089877946
P63092-4 0.32048681378364563 0.5569599089877946
P63092 0.32048681378364563 0.5569599089877946
P63092-3 0.32048681378364563 0.5569599089877946
A0A590UJQ9 0.32048681378364563 0.5569599089877946
A0A0A0MR13 0.32048681378364563 0.5569599089877946
B0AZR9 0.32048681378364563 0.5569599089877946
A0A590UK28 0.32048681378364563 0.5569599089877946
A0A590UJF0 0.32048681378364563 0.5569599089877946
A0A804HIH4 0.32048681378364563 0.5569599089877946
A0A590UJS2 0.32048681378364563 0.5569599089877946
A0A590UJY2 0.32048681378364563 0.5569599089877946
A0A7I2V5S2 1.694852990763528 1.6519799658230372
A0A7I2YQC0 1.694852990763528 1.6519799658230372
P06748 1.694852990763528 1.6519799658230372
P06748-3 1.694852990763528 1.6519799658230372
P06748-2 1.694852990763528 1.6519799658230372
E5RI98 1.694852990763528 1.6519799658230372
A0A7I2V2X9 1.694852990763528 1.6519799658230372
A0A7I2V3U2 1.694852990763528 1.6519799658230372
A0A7I2V433 1.694852990763528 1.6519799658230372
A0A7I2V5J8 1.694852990763528 1.6519799658230372
A0A7I2V5T7 -0.6270817257463932 -0.7557193019560405
Q9H7Z7 -0.6270817257463932 -0.7557193019560405
A0A7I2V5X6 -0.6270817257463932 -0.7557193019560405
A6NHH0 -0.6270817257463932 -0.7557193019560405
A0A7I2V5Y7 1.0400125426905495 0.8326105035043189
Q15233-2 1.0400125426905495 0.8326105035043189
Q15233 1.0400125426905495 0.8326105035043189
A0A7I2V535 1.0400125426905495 0.8326105035043189
A0A7P0MRW0 1.0400125426905495 0.8326105035043189
A0A7I2V4K9 1.0400125426905495 0.8326105035043189
A0A7I2V4N2 1.0400125426905495 0.8326105035043189
A0A7I2V464 1.0400125426905495 0.8326105035043189
H7C367 1.0400125426905495 0.8326105035043189
A0A7I2V621 0.6418662305389132 0.6358918398618698
A6NLN1 0.6418662305389132 0.6358918398618698
P26599-1 0.6418662305389132 0.6358918398618698
P26599-2 0.6418662305389132 0.6358918398618698
P26599 0.6418662305389132 0.6358918398618698
A0A0U1RRM4 0.6418662305389132 0.6358918398618698
A0A7I2YQ95 -0.11576137558690139 -0.7884712368249893
H7C4F6 -0.11576137558690139 -0.7884712368249893
O00629 -0.11576137558690139 -0.7884712368249893
A0A7I2V340 -0.11576137558690139 -0.7884712368249893
A0A7I2V333 -0.11576137558690139 -0.7884712368249893
J3QR09 0.0035556783633572714 -0.4801024411148579
J3KTE4 0.0035556783633572714 -0.4801024411148579
A0A7I2YQG2 0.0035556783633572714 -0.4801024411148579
P84098 0.0035556783633572714 -0.4801024411148579
A0A7I2V4U6 0.0035556783633572714 -0.4801024411148579
A0A7I2V2L0 0.0035556783633572714 -0.4801024411148579
A0A7I2V512 0.0035556783633572714 -0.4801024411148579
A0A7I2YQI5 -0.6853639036417007 -1.0246981595243727
Q9Y5P6 -0.6853639036417007 -1.0246981595243727
A0A7I2V2Y5 -0.6853639036417007 -1.0246981595243727
A0A8Q3SIG7 -0.7779039080653872 -0.8949407573257174
A0A8V8TM87 -0.7779039080653872 -0.8949407573257174
A0A8V8TM61 -0.7779039080653872 -0.8949407573257174
F5H578 -0.7779039080653872 -0.8949407573257174
A0A7N4I394 -0.7779039080653872 -0.8949407573257174
O75400-2 -0.7779039080653872 -0.8949407573257174
O75400-3 -0.7779039080653872 -0.8949407573257174
O75400 -0.7779039080653872 -0.8949407573257174
Q9H9W4 -0.6074247115424701 -0.4852187048111643
A0A7P0T7Z1 -0.6074247115424701 -0.4852187048111643
A0A7P0T8U3 -0.6074247115424701 -0.4852187048111643
A0A7P0T871 -0.6074247115424701 -0.4852187048111643
Q9H845 -0.6074247115424701 -0.4852187048111643
A0A7P0TB58 -0.6074247115424701 -0.4852187048111643
H0Y8Z9 -0.6074247115424701 -0.4852187048111643
A0A7P0T9N9 -0.6074247115424701 -0.4852187048111643
A0A7P0T9L9 -1.3790467040879386 -0.33452373104436056
A0A7P0TA34 -1.3790467040879386 -0.33452373104436056
A0A7P0T7Z2 -1.3790467040879386 -0.33452373104436056
Q9Y6D5 -1.3790467040879386 -0.33452373104436056
A0A7P0T890 -0.46204164570995737 -0.21744967963812606
Q03001 -0.46204164570995737 -0.21744967963812606
E9PHM6 -0.46204164570995737 -0.21744967963812606
F6QMI7 -0.46204164570995737 -0.21744967963812606
F8W9J4 -0.46204164570995737 -0.21744967963812606
Q03001-14 -0.46204164570995737 -0.21744967963812606
Q03001-8 -0.46204164570995737 -0.21744967963812606
A0A7P0T8Z7 -0.671278313334499 -1.0871637101684297
A0A7P0Z4A2 -0.671278313334499 -1.0871637101684297
A0A7P0Z4A5 -0.671278313334499 -1.0871637101684297
A0A7P0T8D4 -0.671278313334499 -1.0871637101684297
A0A7P0T8S8 -0.671278313334499 -1.0871637101684297
A0A7P0T8Z2 -0.671278313334499 -1.0871637101684297
A0A7P0T8C7 -0.671278313334499 -1.0871637101684297
Q9Y5X1 -0.671278313334499 -1.0871637101684297
A0A7P0TBI9 -0.671278313334499 -1.0871637101684297
Q9UBR2 0.10693018594091493 -0.411910261160561
A0A7P0T8I6 0.10693018594091493 -0.411910261160561
A0A7P0T989 0.10693018594091493 -0.411910261160561
A0A7P0TBB5 0.10693018594091493 -0.411910261160561
A0A7P0Z469 0.10693018594091493 -0.411910261160561
A0A7P0T9G9 0.10693018594091493 -0.411910261160561
A0A7P0T8X2 0.10693018594091493 -0.411910261160561
A0A7P0T900 0.10693018594091493 -0.411910261160561
A0A7P0TBM7 0.10693018594091493 -0.411910261160561
A0A7P0TA25 0.10693018594091493 -0.411910261160561
A0A7P0TB41 0.10693018594091493 -0.411910261160561
A0A7P0Z4R9 0.10693018594091493 -0.411910261160561
A0A7P0TAD4 0.10693018594091493 -0.411910261160561
A0A7P0TAT6 0.10693018594091493 -0.411910261160561
A0A7P0T926 0.10693018594091493 -0.411910261160561
A0A7P0T9U1 0.10693018594091493 -0.411910261160561
A0A7P0T8L6 0.6801058367959091 -0.9416970482894352
A0A7P0TBB1 0.6801058367959091 -0.9416970482894352
A0A7P0TA76 0.6801058367959091 -0.9416970482894352
O95573 0.6801058367959091 -0.9416970482894352
A0A7P0TB52 0.6801058367959091 -0.9416970482894352
A0A7P0T8N8 -0.4730780603630202 -0.5348987057805061
O14776-2 -0.4730780603630202 -0.5348987057805061
O14776 -0.4730780603630202 -0.5348987057805061
G3V220 -0.4730780603630202 -0.5348987057805061
P27824-2 1.8485775249344962 2.6556323830570494
P27824 1.8485775249344962 2.6556323830570494
A0A7P0TAE9 1.8485775249344962 2.6556323830570494
A0A7P0T937 1.8485775249344962 2.6556323830570494
A0A7P0TB65 1.8485775249344962 2.6556323830570494
A0A7P0T9L0 1.8485775249344962 2.6556323830570494
A0A7P0T840 1.8485775249344962 2.6556323830570494
A0A7P0T8G1 1.8485775249344962 2.6556323830570494
A0A7P0Z4D6 1.8485775249344962 2.6556323830570494
D6RGY2 1.8485775249344962 2.6556323830570494
P27824-3 1.8485775249344962 2.6556323830570494
A0A7P0Z484 1.8485775249344962 2.6556323830570494
A0A7P0TAR9 1.8485775249344962 2.6556323830570494
A0A7P0TAG1 0.5847153514623642 0.4317258423460381
A0A7P0T997 0.5847153514623642 0.4317258423460381
A0A7P0TAX2 0.5847153514623642 0.4317258423460381
A0A7P0TBE2 0.5847153514623642 0.4317258423460381
P10515 0.5847153514623642 0.4317258423460381
H0YDD4 0.5847153514623642 0.4317258423460381
E9PEJ4 0.5847153514623642 0.4317258423460381
A0A7P0TBK2 0.5847153514623642 0.4317258423460381
A0A7P0Z4G4 0.5847153514623642 0.4317258423460381
A0A7P0TA47 0.5847153514623642 0.4317258423460381
A0A7P0T9G7 -1.6518543128456389 -1.237432313816888
Q99707-2 -1.6518543128456389 -1.237432313816888
Q99707 -1.6518543128456389 -1.237432313816888
A0A7P0TAV2 -1.6518543128456389 -1.237432313816888
A0A6Q8PGK3 -1.6518543128456389 -1.237432313816888
A0A7P0TAJ0 -1.6518543128456389 -1.237432313816888
A0A494C064 -1.6518543128456389 -1.237432313816888
A0A494C1A2 -1.6518543128456389 -1.237432313816888
B1ANE3 -1.6518543128456389 -1.237432313816888
A0A7P0T9R0 -0.6454109560166087 -0.5646915210943136
A0A7P0T9I6 -0.6454109560166087 -0.5646915210943136
P20591 -0.6454109560166087 -0.5646915210943136
F8W8T1 -0.6454109560166087 -0.5646915210943136
A0A7P0Z4E0 -0.6454109560166087 -0.5646915210943136
H9KVC7 -0.6454109560166087 -0.5646915210943136
P20591-2 -0.6454109560166087 -0.5646915210943136
P43490 1.1899745464324951 1.1298919085945403
A0A7P0T9I9 1.1899745464324951 1.1298919085945403
A0A7P0T973 1.1899745464324951 1.1298919085945403
A0A7P0T931 1.1899745464324951 1.1298919085945403
A0A7P0T895 1.1899745464324951 1.1298919085945403
A0A7P0T8L3 1.1899745464324951 1.1298919085945403
A0A7P0T862 1.1899745464324951 1.1298919085945403
A0A7P0TAS5 1.1899745464324951 1.1298919085945403
A0A7P0T8D2 1.1899745464324951 1.1298919085945403
A0A0C4DFS8 1.1899745464324951 1.1298919085945403
Q9Y6K5 -0.378035542022969 -0.53166118104543
A0A7P0TAU8 -0.378035542022969 -0.53166118104543
A0A7P0Z4F1 -0.378035542022969 -0.53166118104543
A0A7P0T9J0 -0.378035542022969 -0.53166118104543
A0A7P0Z4D0 -0.378035542022969 -0.53166118104543
A0A7P0T9W6 -0.378035542022969 -0.53166118104543
A0A7P0TAC0 -0.378035542022969 -0.53166118104543
A0A7P0T8S7 -0.378035542022969 -0.53166118104543
A0A7P0Z4F5 -0.378035542022969 -0.53166118104543
A0A7P0T7V2 -0.378035542022969 -0.53166118104543
A0A7P0T9U7 -0.04868233117407988 -0.30617937119677663
Q15637-4 -0.04868233117407988 -0.30617937119677663
Q15637-6 -0.04868233117407988 -0.30617937119677663
Q15637-7 -0.04868233117407988 -0.30617937119677663
Q15637-3 -0.04868233117407988 -0.30617937119677663
Q15637-2 -0.04868233117407988 -0.30617937119677663
Q15637 -0.04868233117407988 -0.30617937119677663
Q15637-5 -0.04868233117407988 -0.30617937119677663
P07237 0.8759045877626964 0.39812886502061573
A0A7P0TA71 0.8759045877626964 0.39812886502061573
A0A7P0TA35 0.8759045877626964 0.39812886502061573
A0A7P0TB26 0.8759045877626964 0.39812886502061573
A0A7P0T8X1 0.8759045877626964 0.39812886502061573
A0A7P0TA97 0.8759045877626964 0.39812886502061573
A0A7P0T8J3 0.8759045877626964 0.39812886502061573
A0A7P0T8C0 0.8759045877626964 0.39812886502061573
H7BZ94 0.8759045877626964 0.39812886502061573
A0A7P0T9K9 0.8759045877626964 0.39812886502061573
A0A7P0T9U6 0.8759045877626964 0.39812886502061573
I3L3P5 0.8759045877626964 0.39812886502061573
I3L0S0 0.8759045877626964 0.39812886502061573
A0A7P0T9D6 0.8759045877626964 0.39812886502061573
H0Y3Z3 0.8759045877626964 0.39812886502061573
I3L514 0.8759045877626964 0.39812886502061573
A0A7P0TAN5 0.4366125911474228 -0.4056756810418197
A0A7P0TA78 0.4366125911474228 -0.4056756810418197
A0A7P0TAC5 0.4366125911474228 -0.4056756810418197
P42858 0.4366125911474228 -0.4056756810418197
A0A7P0TB04 -0.8114172944000789 -0.08098801331860679
A0A7P0TA85 -0.8114172944000789 -0.08098801331860679
P35613-2 -0.8114172944000789 -0.08098801331860679
P35613 -0.8114172944000789 -0.08098801331860679
I3L192 -0.8114172944000789 -0.08098801331860679
A0A087WUV8 -0.8114172944000789 -0.08098801331860679
A0A7P0T8A7 -0.8114172944000789 -0.08098801331860679
P35613-3 -0.8114172944000789 -0.08098801331860679
P35613-4 -0.8114172944000789 -0.08098801331860679
A0A7P0TAK7 0.3815205214279039 0.4073942665542875
A0A7P0Z4B9 0.3815205214279039 0.4073942665542875
Q16531 0.3815205214279039 0.4073942665542875
A0A7P0T965 0.3815205214279039 0.4073942665542875
A0A7P0T870 0.3815205214279039 0.4073942665542875
A0A7P0Z3Z5 0.3815205214279039 0.4073942665542875
F5GY55 0.3815205214279039 0.4073942665542875
A0A7P0TB30 0.3815205214279039 0.4073942665542875
A0A7P0Z4P5 0.29151714806045803 -0.5050359493387597
A0A7P0TAN7 0.29151714806045803 -0.5050359493387597
P08195-4 0.29151714806045803 -0.5050359493387597
P08195 0.29151714806045803 -0.5050359493387597
P08195-3 0.29151714806045803 -0.5050359493387597
P08195-2 0.29151714806045803 -0.5050359493387597
J3KPF3 0.29151714806045803 -0.5050359493387597
A0A7P0Z4A0 0.29151714806045803 -0.5050359493387597
F5GZS6 0.29151714806045803 -0.5050359493387597
A0A7P0T9F7 0.29151714806045803 -0.5050359493387597
A0A7P0TBF8 0.29151714806045803 -0.5050359493387597
A0A7P0T8U7 0.29151714806045803 -0.5050359493387597
F5H056 0.29151714806045803 -0.5050359493387597
F5GZI0 0.29151714806045803 -0.5050359493387597
A0A7P0TAS6 0.29151714806045803 -0.5050359493387597
A0A7P0T8F1 0.29151714806045803 -0.5050359493387597
H0YH36 0.29151714806045803 -0.5050359493387597
A0A7P0TAT7 0.29151714806045803 -0.5050359493387597
P55072 0.8536200544663838 0.7936618860278811
A0A7P0TAW3 0.8536200544663838 0.7936618860278811
C9JUP7 0.8536200544663838 0.7936618860278811
A0A7P0T8A3 0.8536200544663838 0.7936618860278811
A0A7I2V540 0.8536200544663838 0.7936618860278811
A0A7P0T8Q5 0.8536200544663838 0.7936618860278811
A0A7P0TAQ1 0.8536200544663838 0.7936618860278811
A0A7P0Z4C6 0.8536200544663838 0.7936618860278811
A0A7I2V2Y2 0.8536200544663838 0.7936618860278811
A0A7P0TBA9 -0.774163194000721 -0.747989188347544
P19525 -0.774163194000721 -0.747989188347544
A0A7P0TAL9 -0.774163194000721 -0.747989188347544
P19525-2 -0.774163194000721 -0.747989188347544
A0A7P0Z4M0 -0.774163194000721 -0.747989188347544
A0A7P0Z4R7 -1.050041337098394 -0.37229842053992407
A0A7P0Z491 -1.050041337098394 -0.37229842053992407
Q8IZT6 -1.050041337098394 -0.37229842053992407
Q8IZT6-2 -1.050041337098394 -0.37229842053992407
A0A7P0Z494 -0.46561717614531517 -0.12052055128983087
Q5VVL7 -0.46561717614531517 -0.12052055128983087
P11182 -0.46561717614531517 -0.12052055128983087
A0A7P0Z497 0.9768719545432499 0.8303974398544857
P23284 0.9768719545432499 0.8303974398544857
A0A7P0TB45 0.9768719545432499 0.8303974398544857
A0A7P0T7U3 0.9768719545432499 0.8303974398544857
Q14203 -0.7331030411379678 -0.2323412557265588
Q14203-3 -0.7331030411379678 -0.2323412557265588
Q14203-4 -0.7331030411379678 -0.2323412557265588
Q14203-6 -0.7331030411379678 -0.2323412557265588
A0A7P0Z4C3 -0.7331030411379678 -0.2323412557265588
A0A804CDA6 -0.7331030411379678 -0.2323412557265588
E7EX90 -0.7331030411379678 -0.2323412557265588
Q14203-2 -0.7331030411379678 -0.2323412557265588
Q14203-5 -0.7331030411379678 -0.2323412557265588
Q6AWB1 -0.7331030411379678 -0.2323412557265588
A0A7P0Z4F9 0.3964054019057325 0.1741039282642305
A0A7P0Z4K3 0.3964054019057325 0.1741039282642305
P55265-5 0.3964054019057325 0.1741039282642305
P55265 0.3964054019057325 0.1741039282642305
P55265-4 0.3964054019057325 0.1741039282642305
A0A3B3ISU1 0.3964054019057325 0.1741039282642305
A0A3B3IRQ9 0.3964054019057325 0.1741039282642305
P55265-3 0.3964054019057325 0.1741039282642305
P55265-2 0.3964054019057325 0.1741039282642305
A0A804HHS8 -0.620020153267043 -0.3920128060770886
C9J1X0 -0.620020153267043 -0.3920128060770886
A4D1P6-2 -0.620020153267043 -0.3920128060770886
A4D1P6 -0.620020153267043 -0.3920128060770886
A0A804HKV2 -0.620020153267043 -0.3920128060770886
A0A804HI90 -0.620020153267043 -0.3920128060770886
A4D1P6-3 -0.620020153267043 -0.3920128060770886
A0A804HIB9 -1.1357510728495461 -0.933642143184053
B7Z4P9 -1.1357510728495461 -0.933642143184053
Q9NP72 -1.1357510728495461 -0.933642143184053
A0A8C8NLQ3 -1.1357510728495461 -0.933642143184053
Q9NP72-2 -1.1357510728495461 -0.933642143184053
Q9NP72-3 -1.1357510728495461 -0.933642143184053
P42704 1.4741742014884949 1.7515109293162823
A0A804HKI2 1.4741742014884949 1.7515109293162823
A0A804HIN4 1.4741742014884949 1.7515109293162823
A0A804HLG8 1.4741742014884949 1.7515109293162823
A0A804HK30 1.4741742014884949 1.7515109293162823
A0A804HL40 1.4741742014884949 1.7515109293162823
A0A804HIG4 1.4741742014884949 1.7515109293162823
A0A804HKJ0 1.4741742014884949 1.7515109293162823
A0A804HKR3 1.4741742014884949 1.7515109293162823
A0A804HI14 1.4741742014884949 1.7515109293162823
A0A804HJZ1 1.4741742014884949 1.7515109293162823
A0A804HHY9 1.4741742014884949 1.7515109293162823
A0A804HI40 1.4741742014884949 1.7515109293162823
A0A804HIQ7 1.4741742014884949 1.7515109293162823
A0A804HJI0 1.4741742014884949 1.7515109293162823
A0A804HJH8 1.4741742014884949 1.7515109293162823
B8ZZ38 1.4741742014884949 1.7515109293162823
C9JCA9 1.4741742014884949 1.7515109293162823
A0A804HK02 1.4741742014884949 1.7515109293162823
P12814-4 0.3722692960873246 0.0856919893329697
A0A804HLD0 0.3722692960873246 0.0856919893329697
P12814-3 0.3722692960873246 0.0856919893329697
P12814 0.3722692960873246 0.0856919893329697
P12814-2 0.3722692960873246 0.0856919893329697
A0A804HK61 0.3722692960873246 0.0856919893329697
A0A804HII9 0.3722692960873246 0.0856919893329697
A0A7I2V4Y4 0.3722692960873246 0.0856919893329697
A0A804HKE2 0.3722692960873246 0.0856919893329697
A0A804HIN7 0.3722692960873246 0.0856919893329697
A0A804HJU8 0.3722692960873246 0.0856919893329697
A0A804HL31 0.3722692960873246 0.0856919893329697
H9KV75 0.3722692960873246 0.0856919893329697
A0A804HLF4 0.3722692960873246 0.0856919893329697
Q9HCC0 -0.8263141214847565 -0.9132537139313561
A0A804HKE8 -0.8263141214847565 -0.9132537139313561
A0A804HJ24 -0.8263141214847565 -0.9132537139313561
A0A804HJ31 -0.8263141214847565 -0.9132537139313561
Q9HCC0-2 -0.8263141214847565 -0.9132537139313561
A0A804HLJ9 -0.8263141214847565 -0.9132537139313561
A0A804HJ84 -0.8263141214847565 -0.9132537139313561
A0A804HK37 -0.8263141214847565 -0.9132537139313561
A0A804HL02 -0.8263141214847565 -0.9132537139313561
A0A804HJL2 -0.8263141214847565 -0.9132537139313561
A0A804HJC1 -0.8263141214847565 -0.9132537139313561
A0A804HJA4 -1.3301682770252228 -0.9390725174120494
J3KN16 -1.3301682770252228 -0.9390725174120494
Q5VYK3 -1.3301682770252228 -0.9390725174120494
A0A804HKK4 -1.1956929096153803 -1.1998433002403803
A0A804HLB7 -1.1956929096153803 -1.1998433002403803
A0A804HKX7 -1.1956929096153803 -1.1998433002403803
A0A804HJL6 -1.1956929096153803 -1.1998433002403803
Q9BT22 -1.1956929096153803 -1.1998433002403803
A0A804HKJ4 -1.1956929096153803 -1.1998433002403803
K7EID2 -1.1956929096153803 -1.1998433002403803
A0A804HKU4 -1.1956929096153803 -1.1998433002403803
A0A804HIG6 -1.1956929096153803 -1.1998433002403803
A0A804HJQ1 -1.1956929096153803 -1.1998433002403803
Q9BT22-2 -1.1956929096153803 -1.1998433002403803
A0A804HJN6 1.0274812281131744 -0.009092120919376617
P41252 1.0274812281131744 -0.009092120919376617
A0A804HHW9 1.0274812281131744 -0.009092120919376617
A0A804HL54 1.0274812281131744 -0.009092120919376617
A0A0A0MSX9 1.0274812281131744 -0.009092120919376617
J3KR24 1.0274812281131744 -0.009092120919376617
A0A804HJ36 1.0274812281131744 -0.009092120919376617
A0A804HIV9 1.0274812281131744 -0.009092120919376617
A0A804HJV5 -0.6554743743368557 -0.8981199094227382
A0A0A0MSA7 -0.6554743743368557 -0.8981199094227382
A0A8I5QJH9 -0.6554743743368557 -0.8981199094227382
A0A8J9G7U8 -0.6554743743368557 -0.8981199094227382
A0A8I5KT99 -0.6554743743368557 -0.8981199094227382
A0A0U1RQK7 -0.6554743743368557 -0.8981199094227382
A0A8I5KV92 -0.6554743743368557 -0.8981199094227382
O43432-4 -0.6554743743368557 -0.8981199094227382
O43432 -0.6554743743368557 -0.8981199094227382
O43432-3 -0.6554743743368557 -0.8981199094227382
A0A804HKT8 -0.5494255146809987 -0.7646013019340379
A0A804HJY5 -0.5494255146809987 -0.7646013019340379
J3KR97 -0.5494255146809987 -0.7646013019340379
A0A804HIU1 -0.5494255146809987 -0.7646013019340379
A0A804HLF8 -0.5494255146809987 -0.7646013019340379
A0A804HL62 -0.5494255146809987 -0.7646013019340379
Q9BTW9-4 -0.5494255146809987 -0.7646013019340379
A0A804HHW7 -0.5494255146809987 -0.7646013019340379
Q9BTW9 -0.5494255146809987 -0.7646013019340379
A0A804HLI2 -0.5494255146809987 -0.7646013019340379
A0A804HJ32 -0.5494255146809987 -0.7646013019340379
A0A804HI57 -0.5494255146809987 -0.7646013019340379
A0A804HIN6 -0.5494255146809987 -0.7646013019340379
A0A804HJ57 -0.5494255146809987 -0.7646013019340379
A0A804HI02 -0.5494255146809987 -0.7646013019340379
A0A804HIC0 -0.5494255146809987 -0.7646013019340379
Q9BTW9-5 -0.5494255146809987 -0.7646013019340379
A0A804HL21 -0.5494255146809987 -0.7646013019340379
A0A804HK76 0.21372140531561204 -0.09581575948478918
O75369-6 0.21372140531561204 -0.09581575948478918
O75369-3 0.21372140531561204 -0.09581575948478918
O75369-2 0.21372140531561204 -0.09581575948478918
O75369-9 0.21372140531561204 -0.09581575948478918
O75369 0.21372140531561204 -0.09581575948478918
O75369-8 0.21372140531561204 -0.09581575948478918
A0A804HL72 0.21372140531561204 -0.09581575948478918
O75369-5 0.21372140531561204 -0.09581575948478918
O75369-4 0.21372140531561204 -0.09581575948478918
E7EN95 0.21372140531561204 -0.09581575948478918
O75369-7 0.21372140531561204 -0.09581575948478918
H3BV55 0.19871831365994044 -0.7229768676417214
A0A804HKA7 0.19871831365994044 -0.7229768676417214
O15305 0.19871831365994044 -0.7229768676417214
H3BPH4 0.19871831365994044 -0.7229768676417214
H3BRM0 0.19871831365994044 -0.7229768676417214
O15305-2 0.19871831365994044 -0.7229768676417214
A0A804HL87 -4.077115897621427 -1.4216963010174888
Q13905-2 -4.077115897621427 -1.4216963010174888
Q13905 -4.077115897621427 -1.4216963010174888
Q13905-4 -4.077115897621427 -1.4216963010174888
Q13905-3 -4.077115897621427 -1.4216963010174888
A0A8C8KBL6 -1.0085825685943877 -0.5941690839827061
P23229-4 -1.0085825685943877 -0.5941690839827061
P23229-2 -1.0085825685943877 -0.5941690839827061
P23229-5 -1.0085825685943877 -0.5941690839827061
P23229-3 -1.0085825685943877 -0.5941690839827061
P23229-9 -1.0085825685943877 -0.5941690839827061
P23229-6 -1.0085825685943877 -0.5941690839827061
P23229 -1.0085825685943877 -0.5941690839827061
P23229-7 -1.0085825685943877 -0.5941690839827061
A0A8C8MUD1 -0.413691617249112 -0.6671815759369305
Q12904 -0.413691617249112 -0.6671815759369305
